Date,^BVSP,Variação_Diária_%
2023-01-16,109213.0,-1.5353961556493156
2023-01-17,111439.0,2.0382188933551815
2023-01-18,112452.0,0.9090174893888081
2023-01-19,113006.0,0.49265464375911616
2023-01-20,112301.0,-0.6238606799638946
2023-01-23,111709.0,-0.5271547003143362
2023-01-24,113028.0,1.1807464036022175
2023-01-25,114195.0,1.0324875252149868
2023-01-26,114109.0,-0.0753097771356015
2023-01-27,112502.0,-1.4083025878765087
2023-01-30,111888.0,-0.5457680752342209
2023-01-31,113532.0,1.4693264693264707
2023-02-01,112303.0,-1.0825141810238526
2023-02-02,109935.0,-2.108581248942598
2023-02-03,108490.0,-1.3144130622640637
2023-02-06,108456.0,-0.0313392939441437
2023-02-07,107920.0,-0.49420963339972257
2023-02-08,109882.0,1.8180133432172063
2023-02-09,107783.0,-1.9102309750459567
2023-02-10,108150.0,0.3404989655140467
2023-02-13,108846.0,0.643550624133149
2023-02-14,107659.0,-1.090531576723075
2023-02-15,109442.0,1.6561550822504323
2023-02-16,109905.0,0.42305513422635777
2023-02-17,109303.0,-0.5477457804467512
2023-02-22,107152.0,-1.9679240277028054
2023-02-23,107720.0,0.5300880991488732
2023-02-24,105873.0,-1.7146305235796522
2023-02-27,105711.0,-0.15301351619393389
2023-02-28,104932.0,-0.7369147960004208
2023-03-01,104385.0,-0.521289978271644
2023-03-02,103326.0,-1.0145135795372906
2023-03-03,103866.0,0.5226177341617788
2023-03-06,104700.0,0.802957656981107
2023-03-07,104228.0,-0.45081184336198676
2023-03-08,106540.0,2.218213915646472
2023-03-09,105071.0,-1.3788248545147375
2023-03-10,103618.0,-1.3828744372852642
2023-03-13,103121.0,-0.4796463934837569
2023-03-14,102932.0,-0.18327983630880285
2023-03-15,102675.0,-0.24967939999223088
2023-03-16,103435.0,0.7401996591185789
2023-03-17,101982.0,-1.404746942524293
2023-03-20,100923.0,-1.0384185444490157
2023-03-21,100998.0,0.07431408103206749
2023-03-22,100221.0,-0.7693221647953385
2023-03-23,97926.0,-2.2899392342922154
2023-03-24,98829.0,0.9221248697996343
2023-03-27,99670.0,0.8509647977820167
2023-03-28,101185.0,1.5200160529748263
2023-03-29,101793.0,0.6008795770124031
2023-03-30,103713.0,1.8861807786390017
2023-03-31,101882.0,-1.7654488829751291
2023-04-03,101506.0,-0.36905439626234715
2023-04-04,101869.0,0.35761432821705963
2023-04-05,100978.0,-0.8746527402840876
2023-04-06,100822.0,-0.15448909663491328
2023-04-10,101847.0,1.0166431929539144
2023-04-11,106214.0,4.287804255402716
2023-04-12,106890.0,0.636450938670996
2023-04-13,106458.0,-0.4041538029750158
2023-04-14,106279.0,-0.16814142666591314
2023-04-17,106016.0,-0.24746186923099156
2023-04-18,106163.0,0.1386583157259258
2023-04-19,103913.0,-2.119382459048824
2023-04-20,104367.0,0.43690394849538183
2023-04-24,103947.0,-0.40242605421253463
2023-04-25,103220.0,-0.6993948839312369
2023-04-26,102312.0,-0.8796744816895963
2023-04-27,102923.0,0.5971929001485687
2023-04-28,104432.0,1.4661445935310935
2023-05-02,101927.0,-2.3986900566876024
2023-05-03,101797.0,-0.12754226063751428
2023-05-04,102174.0,0.37034490210909876
2023-05-05,105148.0,2.910720927046029
2023-05-08,106042.0,0.8502301517860467
2023-05-09,107114.0,1.0109202014296326
2023-05-10,107448.0,0.31181731613048047
2023-05-11,108256.0,0.7519916610825739
2023-05-12,108464.0,0.19213715637007578
2023-05-15,109029.0,0.5209101637409619
2023-05-16,108194.0,-0.7658512872721901
2023-05-17,109460.0,1.1701203393903459
2023-05-18,110108.0,0.5919970765576377
2023-05-19,110745.0,0.5785229047843954
2023-05-22,110213.0,-0.48038286152873866
2023-05-23,109929.0,-0.25768285048043404
2023-05-24,108800.0,-1.0270265353091501
2023-05-25,110054.0,1.15257352941176
2023-05-26,110906.0,0.7741654097079609
2023-05-29,110333.0,-0.5166537428092255
2023-05-30,108967.0,-1.2380702056501658
2023-05-31,108335.0,-0.5799921077023318
2023-06-01,110565.0,2.058429870309686
2023-06-02,112558.0,1.8025595803373484
2023-06-05,112696.0,0.12260345777288517
2023-06-06,114610.0,1.6983743877333701
2023-06-07,115488.0,0.7660762586161773
2023-06-09,117019.0,1.3256788584095291
2023-06-12,117336.0,0.27089617925293297
2023-06-13,116743.0,-0.5053862412217947
2023-06-14,119069.0,1.9924106798694607
2023-06-15,119221.0,0.12765707278972194
2023-06-16,118758.0,-0.3883544006508921
2023-06-19,119858.0,0.9262533892453462
2023-06-20,119622.0,-0.1968996646031118
2023-06-21,120420.0,0.6671013693133387
2023-06-22,118934.0,-1.2340142833416334
2023-06-23,118977.0,0.036154505860386266
2023-06-26,118243.0,-0.6169259604797528
2023-06-27,117523.0,-0.6089155383405376
2023-06-28,116681.0,-0.7164555023272068
2023-06-29,118383.0,1.4586779338538358
2023-06-30,118087.0,-0.2500359004248942
2023-07-03,119673.0,1.3430775614589274
2023-07-04,119076.0,-0.4988593918427764
2023-07-05,119549.0,0.3972253014881355
2023-07-06,117426.0,-1.775840868597811
2023-07-07,118898.0,1.2535554306541963
2023-07-10,117942.0,-0.8040505307069901
2023-07-11,117220.0,-0.6121653015889184
2023-07-12,117666.0,0.38048114656201726
2023-07-13,119264.0,1.3580813489028287
2023-07-14,117711.0,-1.3021532063321684
2023-07-17,118219.0,0.4315654441810812
2023-07-18,117841.0,-0.3197455569747709
2023-07-19,117552.0,-0.24524571244304294
2023-07-20,118083.0,0.45171498570846236
2023-07-21,120217.0,1.8072034077724952
